"Year","Month","Element","Day","DecYear","UKE00105875","UKE00105884","UKE00105886","UKE00105887","UKE00105888","UKE00105930"
1988,9,"TMIN",2,1988.6693989071,8.1,11,7.5,7.4,10.1,11.2
1988,9,"TMIN",4,1988.67486338798,9,9,9.3,7.8,10,9.8
1988,9,"TMIN",5,1988.67759562842,8.2,8.9,10.9,8.9,10.9,10.1
1988,9,"TMIN",6,1988.68032786885,1.6,6.5,7.3,8.8,10.4,10.2
1988,9,"TMIN",7,1988.68306010929,7.2,9,12.5,12.2,13.4,12.6
1988,9,"TMIN",12,1988.69672131148,7.5,8.9,9.8,8.7,10.5,9.8
1988,9,"TMIN",17,1988.71038251366,5.5,8.3,8.3,9,9.9,11.2
1988,9,"TMIN",24,1988.72950819672,2.7,6.2,6.4,5.4,7,6.4
1988,9,"TMIN",25,1988.73224043716,2.8,4.9,3.9,4.6,5.6,3.9
1988,10,"TMIN",6,1988.76229508197,4.3,5.9,5.7,4.4,6,5.2
1988,10,"TMIN",16,1988.78961748634,-0.6,8.2,2,0.6,2,4.8
1988,10,"TMIN",19,1988.79781420765,8.7,9.3,10.8,9.8,11.3,10.8
1988,10,"TMIN",20,1988.80054644809,7.5,8.1,10.2,9.4,10.5,10.3
1988,10,"TMIN",23,1988.8087431694,-1.3,2.8,2.1,0.6,3.3,4
1988,10,"TMIN",29,1988.82513661202,-0.6,-0.8,-0.7,-3.9,-1,-2.3
1988,11,"TMIN",1,1988.83333333333,-1.3,1.6,1.9,0.3,-0.5,4.3
1988,11,"TMIN",11,1988.8606557377,4.4,5.1,4.7,3.8,5.9,6.2
1988,11,"TMIN",13,1988.86612021858,1.8,5.1,2.5,2.2,4.7,3.9
1988,11,"TMIN",14,1988.86885245902,5.9,6.7,4.5,6.7,6.6,6
1988,11,"TMIN",20,1988.88524590164,-2.8,-0.5,-1,-1,0.3,-1.3
1988,11,"TMIN",24,1988.89617486339,-2.6,0.3,0.4,0.8,2.2,2.4
1988,11,"TMIN",29,1988.90983606557,-2,3.5,-1.3,4.3,5.8,3.3
1988,12,"TMIN",1,1988.91530054645,-0.4,2.2,3.9,2.2,3.9,4.3
1988,12,"TMIN",6,1988.92896174863,1.2,3.5,1,2,1.3,3.4
1988,12,"TMIN",9,1988.93715846995,0.5,2.6,3.5,4,5.2,3.5
1988,12,"TMIN",13,1988.94808743169,3.5,6.3,3.9,2.3,4.6,8.3
1988,12,"TMIN",22,1988.97267759563,2.5,4,4.9,4.3,5.9,4.2
1989,1,"TMIN",6,1989.01369863014,1.5,3.4,2.5,2.5,4.6,4.2
1989,1,"TMIN",18,1989.04657534247,3.5,4.1,0.5,0.7,3.4,2.5
1989,1,"TMIN",25,1989.06575342466,6,7,4.6,4,5.9,7.1
1989,1,"TMIN",26,1989.06849315068,4.5,5.4,3.4,3.6,4.4,5.5
1989,1,"TMIN",27,1989.07123287671,2.4,5,4,3.6,4.8,3.9
1989,2,"TMIN",4,1989.09315068493,4.8,4.9,6.8,5.8,7.3,6.2
1989,2,"TMIN",6,1989.09863013699,-0.2,3,2.4,3.4,3.9,4.9
1989,2,"TMIN",14,1989.12054794521,0.4,2.8,1.4,1.5,2.8,2.6
1989,2,"TMIN",24,1989.14794520548,-0.3,-0.5,0.1,-2,1,-0.6
1989,2,"TMIN",27,1989.15616438356,-7,-3.2,-2.8,-5.5,-1.8,-1.2
1989,3,"TMIN",5,1989.17260273973,-0.7,2,1.5,1,1.5,0.3
1989,3,"TMIN",14,1989.19726027397,0,1.1,1.7,1.9,2.9,1.3
1989,3,"TMIN",15,1989.2,0,2.3,1.2,2.5,3.2,2.4
1989,3,"TMIN",16,1989.20273972603,-3.5,-2.3,-3.1,-2.6,-2.1,-1.3
1989,3,"TMIN",20,1989.21369863014,-0.5,0.2,0.5,0.4,1.6,1.5
1989,3,"TMIN",21,1989.21643835616,-1.9,-1.3,-1,-1.5,0.2,-0.6
1989,3,"TMIN",23,1989.22191780822,-2.1,-0.6,-0.5,-1.5,0.1,0.2
1989,3,"TMIN",26,1989.2301369863,0.5,1.8,3.6,1.2,3.1,1.2
1989,4,"TMIN",9,1989.26849315068,-1.8,1.5,0,-0.3,0.8,-0.2
1989,4,"TMIN",13,1989.27945205479,-4,-1.3,-1.5,-2.6,-0.4,-0.6
1989,4,"TMIN",15,1989.28493150685,1.6,0.7,1.6,1.2,2.4,0.9
1989,4,"TMIN",30,1989.32602739726,3.1,4.3,5.5,4.2,7.5,4.8
1989,5,"TMIN",14,1989.36438356164,-1.2,2.5,2.7,0.9,4.4,2.9
1989,5,"TMIN",24,1989.39178082192,8.5,10.3,8.2,8.7,9.1,8.4
1989,5,"TMIN",26,1989.39726027397,3.5,5.3,7,1.4,6.8,3.7
1989,6,"TMIN",1,1989.41369863014,0.4,1.3,0.6,-1,2.4,-0.2
1989,6,"TMIN",5,1989.42465753425,3.2,4.2,5.2,3.7,6.3,4
1989,6,"TMIN",10,1989.43835616438,6.8,9.5,8,8.3,11.2,9
1989,6,"TMIN",13,1989.44657534247,14.3,14,11.6,12.7,14.4,14.2
1989,6,"TMIN",15,1989.45205479452,3.5,6,7.3,4.9,7.1,6.1
1989,7,"TMIN",3,1989.50136986301,7.5,7.7,8.2,6.5,9.1,5.4
1989,7,"TMIN",4,1989.50410958904,6.2,8.5,11.3,6.6,9.8,6.4
1989,7,"TMIN",15,1989.53424657534,13.5,11.5,12.6,12.1,12.5,12.2
1989,7,"TMIN",27,1989.56712328767,10.2,10,11.7,11.3,13.6,11
1989,8,"TMIN",14,1989.61643835616,5,7.6,8.1,6.9,7.8,8.3
1989,8,"TMIN",16,1989.62191780822,9.8,10.4,11.5,10.3,12.6,10.4
1989,8,"TMIN",17,1989.62465753425,9.8,10.2,8.7,8.3,11.3,10.4
1989,8,"TMIN",20,1989.63287671233,10,10.8,12.2,14.2,15.5,9.4
1989,8,"TMIN",22,1989.63835616438,5.5,9,10.5,8.3,10.8,8.3
1989,8,"TMIN",23,1989.64109589041,9,10.9,10.3,9.9,12,10.5
1989,8,"TMIN",26,1989.64931506849,7.2,8.7,10,9.6,10.5,10.1
1989,9,"TMIN",4,1989.67397260274,5,8.9,8.3,7.4,8.6,9
1989,9,"TMIN",5,1989.67671232877,6.8,11.1,8.6,8.3,10.2,10.8
1989,9,"TMIN",16,1989.70684931507,6,5.2,9.1,8,10.5,9.6
1989,9,"TMIN",21,1989.72054794521,6.9,10,12.6,11.7,13.3,11.5
1989,9,"TMIN",24,1989.72876712329,8.1,10.8,7.6,8.2,8.9,10.9
1989,9,"TMIN",26,1989.73424657534,-1.5,1.9,2,0.9,2.8,2.4
1989,9,"TMIN",27,1989.73698630137,6.3,4.1,8.6,4.5,9.4,6.7
1989,10,"TMIN",3,1989.75342465753,3.4,4.8,6.5,1,5.9,3.2
1989,10,"TMIN",9,1989.7698630137,7,8.1,8.7,6.6,7,10.2
1989,10,"TMIN",15,1989.78630136986,-2.3,2.4,1.8,0.7,2.9,1.4
1989,10,"TMIN",24,1989.81095890411,4.8,6.8,5.4,5.3,7.7,7.1
1989,10,"TMIN",31,1989.8301369863,4.8,7.8,5.9,7.1,9,8.5
1989,11,"TMIN",5,1989.84383561644,-2.6,1.5,-0.6,1.2,2.9,2.6
1989,11,"TMIN",8,1989.85205479452,-2.6,0.6,-0.5,0.2,2.5,2
1989,11,"TMIN",12,1989.86301369863,1.5,3.4,4.7,2.9,4.5,4.8
1989,11,"TMIN",24,1989.89589041096,1.3,3.3,2.5,-2.3,-0.4,2
1989,12,"TMIN",9,1989.93698630137,-2.3,-2,-1,-4.3,0,-0.7
1989,12,"TMIN",10,1989.9397260274,-0.2,-3,2.3,-0.2,2,0.6
1989,12,"TMIN",16,1989.95616438356,-11.5,-5.8,-4.3,-5.7,-2.4,-4.3
1989,12,"TMIN",19,1989.96438356164,-4.5,-3.8,-3.1,-4.6,-3.2,-4.6
1990,1,"TMIN",3,1990.00547945205,-1.1,2.2,-1.2,-0.8,0.5,4.2
1990,1,"TMIN",6,1990.01369863014,1.3,3.8,3.5,5,4.5,4.7
1990,1,"TMIN",7,1990.01643835616,1.2,2.1,2,0.8,3.9,2.8
1990,1,"TMIN",10,1990.02465753425,1.6,4.5,3.9,4,5.2,3.9
1990,1,"TMIN",28,1990.07397260274,-1.2,-1,0.5,0.5,2.4,-1.4
1990,2,"TMIN",3,1990.0904109589,1.8,1.8,2.9,1,3.1,3.7
1990,2,"TMIN",4,1990.09315068493,1.7,0.5,2.5,1.3,3.5,4.7
1990,2,"TMIN",12,1990.11506849315,-0.7,-0.2,0.7,-0.3,0.8,1
1990,2,"TMIN",21,1990.1397260274,0.5,2.7,2.6,4.2,5.6,3.1
1990,2,"TMIN",26,1990.15342465753,0.4,1.9,3.1,2.1,4,3.4
1990,3,"TMIN",3,1990.16712328767,2.2,3.4,1.5,1.5,2.2,3.5
1990,3,"TMIN",10,1990.18630136986,-0.4,1.2,3.4,1.9,3.4,3.1
1990,3,"TMIN",15,1990.2,7,6.8,7.9,7.6,9,8.3
1990,3,"TMIN",19,1990.21095890411,2.2,3,4.5,3.6,4,4.6
1990,3,"TMIN",26,1990.2301369863,0.9,1,-0.5,-0.8,-0.6,0.7
1990,3,"TMIN",31,1990.24383561644,-0.5,6.5,4.1,6.1,8.3,7.9
1990,4,"TMIN",20,1990.29863013699,3.2,3.1,5.7,3.4,5.2,3.4
1990,4,"TMIN",23,1990.30684931507,1.3,2.8,3.6,0.7,4.4,3.4
1990,5,"TMIN",3,1990.33424657534,2.5,6.5,3,4.5,4.8,5.7
1990,5,"TMIN",4,1990.33698630137,4,7.8,5.6,7.4,6.9,6.3
1990,5,"TMIN",10,1990.35342465753,6.2,6,4.5,5.7,6.9,3.8
1990,5,"TMIN",14,1990.36438356164,5.5,3,3.6,1,3.6,3
1990,5,"TMIN",20,1990.38082191781,2.1,6.2,3.3,-0.8,2.6,4.8
1990,5,"TMIN",25,1990.39452054795,1.5,1.6,0.5,-0.5,3,1.1
1990,6,"TMIN",14,1990.44931506849,8.4,10.4,9.8,9.7,10.1,10.3
1990,6,"TMIN",18,1990.4602739726,10.9,10.8,11,10.4,12.4,11.8
1990,6,"TMIN",19,1990.46301369863,4,6.8,7.3,5.1,7.2,9
1990,6,"TMIN",20,1990.46575342466,2.8,8.9,7,5.5,7.1,11.3
1990,7,"TMIN",12,1990.52602739726,7.5,10,9.9,8.3,10.3,9.9
1990,7,"TMIN",17,1990.5397260274,6,9.9,8,6.3,9.1,7.3
1990,7,"TMIN",19,1990.54520547945,9.4,11.4,8.6,11,11.5,10.1
1990,7,"TMIN",22,1990.55342465753,9.5,12.5,12,5.9,10.5,11.5
1990,7,"TMIN",26,1990.56438356164,9,13.5,11.7,11,13.4,12.2
1990,7,"TMIN",31,1990.57808219178,11.8,11.4,10.6,8.6,11.7,9.7
1990,8,"TMIN",2,1990.58356164384,15.2,12.6,10,8.9,11.9,13.4
1990,8,"TMIN",4,1990.58904109589,6.3,8.6,8.5,8.4,11.2,10
1990,8,"TMIN",13,1990.61369863014,8,11.8,9.6,11.7,12.8,10.3
1990,8,"TMIN",18,1990.62739726027,6.3,10,7,6.1,9.5,6.4
1990,8,"TMIN",19,1990.6301369863,7,8.7,7,5.8,8.3,8.9
1990,8,"TMIN",21,1990.63561643836,7.1,7,6.2,6.3,7.9,8.4
1990,8,"TMIN",29,1990.65753424658,10.8,13.1,14.2,12.9,13.7,13.8
1990,9,"TMIN",1,1990.66575342466,5.6,9.2,7,9.6,8.2,7.9
1990,9,"TMIN",3,1990.67123287671,11.8,12.9,14.2,12.3,13.8,13.6
1990,9,"TMIN",4,1990.67397260274,3.4,7.9,5.2,6.4,9,8.3
1990,9,"TMIN",6,1990.67945205479,6.8,8.5,7.5,6.5,9,9.1
1990,9,"TMIN",16,1990.70684931507,-1.6,7,3.7,3.3,5.4,8.2
1990,9,"TMIN",17,1990.7095890411,3,6.9,6.7,5.5,7.5,6
1990,9,"TMIN",18,1990.71232876712,7.4,9.2,9.7,7.9,9.9,9
1990,9,"TMIN",23,1990.72602739726,3,4.3,4.8,3.1,4.2,3.3
1990,9,"TMIN",27,1990.73698630137,3,3.1,5.1,1,4.7,3.4
1990,10,"TMIN",4,1990.75616438356,6,6.4,7.2,5.6,7.4,8.4
1990,10,"TMIN",11,1990.77534246575,1.6,6.6,5.6,5.7,6.9,7.1
1990,10,"TMIN",15,1990.78630136986,9,10.5,9.5,6.6,9.9,11.5
1990,10,"TMIN",20,1990.8,6.1,6,9.5,8.4,10,10.2
1990,10,"TMIN",22,1990.80547945205,5.9,7.7,9.6,7.1,8.5,9.3
1990,11,"TMIN",5,1990.84383561644,2.4,-0.5,2,3.1,1.1,-0.4
1990,11,"TMIN",20,1990.88493150685,-1.6,0.5,-0.6,-0.5,-0.1,-1.5
1990,11,"TMIN",25,1990.89863013699,0.3,1.4,1.5,-1,3,3.2
1990,12,"TMIN",10,1990.9397260274,-1.5,-2.6,0.9,-0.7,3,-1.3
1990,12,"TMIN",11,1990.94246575342,-6,-2.2,-1,-2,-1.4,-0.8
1990,12,"TMIN",18,1990.96164383562,-1,0.8,0.4,-0.7,1.1,1.8
1990,12,"TMIN",20,1990.96712328767,0.8,2.3,-1.4,0.3,1.6,2.4
1991,1,"TMIN",11,1991.02739726027,-0.6,0.3,0,0.5,1.9,1.4
1991,1,"TMIN",17,1991.04383561644,-2.6,-2.1,-6.5,-5.4,-3,-0.5
1991,1,"TMIN",26,1991.06849315068,-4.5,1,-2.2,-1.1,-2.9,0
1991,1,"TMIN",29,1991.07671232877,-0.2,1.7,0.9,0.7,1.4,2
1991,1,"TMIN",30,1991.07945205479,-1.6,1,0.5,0.1,1.5,1.5
1991,1,"TMIN",31,1991.08219178082,-9.1,-4.6,-4.3,-5.4,-4.2,-5.2
1991,2,"TMIN",6,1991.09863013699,-1.4,-0.8,0.1,-2.3,0.6,0
1991,2,"TMIN",13,1991.11780821918,-9,-6,-3.5,-4.9,-3.6,-4.6
1991,2,"TMIN",18,1991.13150684931,-2.3,0.2,-0.4,-1.1,0.3,-0.3
1991,3,"TMIN",3,1991.16712328767,0.3,1.5,-0.2,-0.5,-0.1,0.2
1991,3,"TMIN",4,1991.1698630137,-5.5,-1.1,-2.3,-2.8,-2,-0.7
1991,3,"TMIN",8,1991.18082191781,3,4.9,4.7,4.3,5,5.8
1991,3,"TMIN",17,1991.20547945205,5,7,5.9,6.8,6.6,7
1991,3,"TMIN",20,1991.21369863014,0,4.8,2.8,3.6,5.5,5
1991,3,"TMIN",26,1991.2301369863,-4.5,-0.1,2,-1,2,3.3
1991,4,"TMIN",13,1991.27945205479,2.4,4,4.6,3.8,5.1,4.3
1991,4,"TMIN",19,1991.29589041096,-0.3,2.7,1.8,2,3.7,3
1991,4,"TMIN",22,1991.30410958904,1,2.9,2.9,1.6,2,1.7
1991,4,"TMIN",24,1991.3095890411,4.5,6.1,7,6.7,8.3,7.5
1991,4,"TMIN",29,1991.32328767123,2.2,3.7,5.9,1.6,4.6,6.2
1991,5,"TMIN",3,1991.33424657534,1.3,3.6,1,-1.1,4.2,3.7
1991,5,"TMIN",4,1991.33698630137,4.5,6.5,5.9,5.2,6.5,4.7
1991,5,"TMIN",22,1991.38630136986,5.6,6.9,5.1,5,7.4,8.7
1991,6,"TMIN",1,1991.41369863014,1.1,2.8,2.2,2.5,6.4,7.7
1991,6,"TMIN",4,1991.42191780822,2,3.6,1.1,3.3,5.3,1.2
1991,6,"TMIN",22,1991.47123287671,7.8,8.3,7.8,7.9,8.6,8.4
1991,6,"TMIN",28,1991.48767123288,5.6,8.9,9.5,8.7,10.5,6.4
1991,7,"TMIN",2,1991.49863013699,10.3,10.3,11.5,11.2,11.9,10.1
1991,7,"TMIN",4,1991.50410958904,11.5,12.5,12.5,11.7,12.3,14.4
1991,7,"TMIN",12,1991.52602739726,9.5,9.7,10,9.7,10.4,9.8
1991,7,"TMIN",15,1991.53424657534,10.5,11.4,11.6,11.3,12.2,11.8
1991,7,"TMIN",16,1991.53698630137,6.2,10.4,9.2,9.4,11.3,10.7
1991,7,"TMIN",22,1991.55342465753,9.6,11.5,12.5,9.7,12.6,11.7
1991,7,"TMIN",27,1991.56712328767,14.3,15.5,13.2,12.7,14.9,14.5
1991,8,"TMIN",3,1991.58630136986,5,9.2,8.9,7.7,10.5,10.8
1991,8,"TMIN",12,1991.61095890411,8.6,11,9.5,9.8,11.4,11.4
1991,8,"TMIN",17,1991.62465753425,8.8,10.7,10.9,11.2,12.1,11.7
1991,8,"TMIN",31,1991.66301369863,7.3,7.6,12.4,9.7,8,11
1991,9,"TMIN",1,1991.66575342466,6,10.8,8.4,5.5,10,12.1
1991,9,"TMIN",2,1991.66849315068,6,10.1,8.5,7.7,11.3,9.3
1991,9,"TMIN",12,1991.69589041096,-1.8,1.7,4.2,-1.5,1.5,0.7
1991,9,"TMIN",14,1991.70136986301,14.5,14.5,14.8,14.4,16.5,13.3
1991,9,"TMIN",16,1991.70684931507,7,11.2,10.9,10,11.2,10.9
1991,9,"TMIN",23,1991.72602739726,3,6.5,5.2,4.8,7.6,6
1991,9,"TMIN",24,1991.72876712329,8,6.7,9,8.4,10.7,9.8
1991,10,"TMIN",4,1991.75616438356,4.8,5.2,5.5,5.4,7.7,6.7
1991,10,"TMIN",19,1991.79726027397,1,3.6,3.1,2.5,3.9,1.1
1991,11,"TMIN",3,1991.83835616438,-1.4,2.1,3.3,2.8,4.9,3
1991,11,"TMIN",15,1991.87123287671,-1.6,-1,-0.8,-1.5,0,-0.8
1991,11,"TMIN",30,1991.91232876712,3.8,4,5.5,5.9,7,6.2
1991,12,"TMIN",21,1991.9698630137,-2.3,0.3,-0.6,-0.6,0.8,-0.1
1991,12,"TMIN",22,1991.97260273973,-1.1,0.3,0.4,-0.1,1,-0.1
1991,12,"TMIN",23,1991.97534246575,-1.3,3,2.6,2.4,4,2.8
1992,1,"TMIN",1,1992,2.8,4.8,4.3,3.1,4.8,6.1
1992,2,"TMIN",1,1992.08469945355,-2.4,1,-2.1,-2.5,-3.1,2
1992,2,"TMIN",2,1992.08743169399,0.6,4.3,4.1,4.3,5.6,5
1992,2,"TMIN",7,1992.10109289617,5.5,6.2,6.3,4.9,6.2,6.1
1992,2,"TMIN",9,1992.10655737705,3.2,5.2,3,4,4.1,5.7
1992,3,"TMIN",2,1992.16666666667,2,2.2,-0.9,1,1.9,2.4
1992,3,"TMIN",3,1992.1693989071,4,3,2.6,2.9,4.2,4.6
1992,3,"TMIN",5,1992.17486338798,5.5,6.7,6,5.8,6.8,7.5
1992,3,"TMIN",11,1992.1912568306,-1,0.6,0.5,0.4,0.4,1.6
1992,3,"TMIN",13,1992.19672131148,-2.4,-0.5,-0.2,-0.1,0.5,1.2
1992,4,"TMIN",10,1992.27322404372,9,5.8,7.5,6.6,9.4,6.5
1992,4,"TMIN",13,1992.28142076503,-3,1.7,-1.7,-1,3.6,0.8
1992,4,"TMIN",17,1992.29234972678,-1,3.5,3.5,4.8,5,5.4
1992,4,"TMIN",20,1992.30054644809,0.3,4.9,5.4,2.7,5.7,5.5
1992,4,"TMIN",25,1992.31420765027,-2,1.6,0.3,1.5,2.3,1.3
1992,4,"TMIN",27,1992.31967213115,3.5,4.2,5.6,4,4,5.5
1992,4,"TMIN",28,1992.32240437158,0,2.9,1.8,3.3,4,3.7
1992,5,"TMIN",8,1992.34972677596,1.5,2.4,2.2,1.9,4,3.3
1992,5,"TMIN",11,1992.35792349727,-2.5,3,3.8,3.6,4.9,3.7
1992,5,"TMIN",14,1992.36612021858,7.5,8.2,5.5,8.2,10,10.9
1992,5,"TMIN",15,1992.36885245902,8.5,8.6,9.2,8,10.6,8.3
1992,5,"TMIN",27,1992.40163934426,1,6.7,9.1,6.2,10.5,9.6
1992,5,"TMIN",29,1992.40710382514,7.2,11.2,10.8,10,11,13.2
1992,6,"TMIN",24,1992.4781420765,8.5,11.9,8.5,7.3,10.6,11.7
1992,7,"TMIN",1,1992.49726775956,6.4,8.7,8.3,7.8,9.3,9.4
1992,7,"TMIN",6,1992.51092896175,8.8,11.6,9.5,8.5,11.2,12.3
1992,7,"TMIN",21,1992.55191256831,7.5,12.4,10.3,10.4,12.5,11.8
1992,7,"TMIN",22,1992.55464480874,6.4,11.1,9.2,9.9,10.9,10.5
1992,7,"TMIN",23,1992.55737704918,10.3,12.8,8.6,10.1,13,14.1
1992,7,"TMIN",26,1992.56557377049,8.1,10.7,10.9,8.5,13,10.8
1992,7,"TMIN",28,1992.57103825137,9,10.9,9.1,8.3,10.6,10.6
1992,7,"TMIN",31,1992.57923497268,2.1,6,6.4,6.6,7.9,5.6
1992,8,"TMIN",18,1992.62841530055,2.4,6.9,6.8,3.8,6.8,5.9
1992,8,"TMIN",26,1992.65027322404,8.8,10,9.9,10.5,12,11.1
1992,9,"TMIN",14,1992.70218579235,7.1,7.6,7.8,6.8,9.4,9
1992,9,"TMIN",20,1992.71857923497,8,8.8,10.8,10.3,11.2,9.4
1992,9,"TMIN",25,1992.73224043716,2.5,7.2,8.4,7.4,9.4,8
1992,9,"TMIN",26,1992.7349726776,3.8,6.1,4.4,5.4,5.8,5.6
1992,9,"TMIN",27,1992.73770491803,5.3,7.4,9.4,8.9,8.5,9.7
1992,9,"TMIN",30,1992.74590163934,10.5,11.3,11,9.3,10.9,9.7
1992,10,"TMIN",2,1992.75136612022,4,9.8,5.5,4.9,7.5,10
1992,10,"TMIN",3,1992.75409836066,8.6,8,9.4,8.1,9,9.3
1992,10,"TMIN",5,1992.75956284153,0,2.5,4.4,7.6,7.1,3
1992,10,"TMIN",7,1992.7650273224,-0.5,1.6,1.9,5.7,3.3,2.6
1992,10,"TMIN",11,1992.77595628415,5.6,2.5,3.5,0.5,2.5,1.5
1992,10,"TMIN",16,1992.78961748634,1,3.4,2.9,2.5,4.2,1.1
1992,10,"TMIN",20,1992.80054644809,1.3,2.2,2.2,1.1,2,-0.2
1992,10,"TMIN",25,1992.81420765027,-6,-4,-3.5,-1.2,-1.1,-0.7
1992,10,"TMIN",28,1992.82240437158,-2.5,0.6,2.3,0.6,2.7,0.6
1992,11,"TMIN",24,1992.89617486339,1.8,4.8,3.8,3.5,5.9,3.7
1992,11,"TMIN",25,1992.89890710383,3,4.5,4.5,3.4,5,6.1
1992,12,"TMIN",4,1992.92349726776,0,1.2,-1.6,0.3,1.2,1
1992,12,"TMIN",7,1992.93169398907,1.7,2.8,1,2.1,4,3.6
1992,12,"TMIN",12,1992.94535519126,-1.8,4.5,1.1,2.4,3,4.2
1992,12,"TMIN",19,1992.96448087432,-2.6,-0.8,-1.4,-2.5,0.1,0
1992,12,"TMIN",22,1992.97267759563,-6,-6.2,-5,-1.5,-1.5,-2
1993,1,"TMIN",4,1993.00821917808,0,0.5,0.4,0.4,2.1,2.7
1993,1,"TMIN",11,1993.02739726027,-2.5,-1,-0.5,-0.9,-0.1,-0.3
1993,1,"TMIN",20,1993.05205479452,0,2,0.7,1.5,2.8,3.9
1993,2,"TMIN",16,1993.12602739726,3.5,4.1,1.7,1.6,4.4,1.9
1993,2,"TMIN",18,1993.13150684931,2.6,6,5.1,5.2,6.5,6.5
1993,3,"TMIN",3,1993.16712328767,-1.1,-0.6,0.9,0.2,1.9,-2.1
1993,3,"TMIN",7,1993.17808219178,-3,0.6,1.5,3.5,4.4,4.3
1993,3,"TMIN",9,1993.18356164384,-3,-1.1,-0.1,0.5,4.1,0.9
1993,3,"TMIN",11,1993.18904109589,-2.5,0.3,3.3,0.6,2,2.2
1993,3,"TMIN",16,1993.20273972603,1.6,4.1,2.6,3,4.8,4.2
1993,3,"TMIN",31,1993.24383561644,1.6,3.2,0,-1,2.1,0.7
1993,4,"TMIN",21,1993.30136986301,5,6.4,7.2,6,7.5,6.5
1993,5,"TMIN",4,1993.33698630137,-3,1.2,1.5,-0.8,0.4,-0.1
1993,5,"TMIN",5,1993.3397260274,7,3.5,9.1,7.4,9.1,7.4
1993,5,"TMIN",10,1993.35342465753,1.3,5,7.7,5.9,7.4,9
1993,5,"TMIN",14,1993.36438356164,0.2,1.6,1.6,0.2,3,2.7
1993,5,"TMIN",24,1993.39178082192,0.9,7.4,4.1,1.9,5.8,7.2
1993,5,"TMIN",25,1993.39452054795,1.4,6.5,6.4,6.3,7.3,10.1
1993,6,"TMIN",2,1993.41643835616,5.4,6.5,7.5,8.2,8.5,9.7
1993,6,"TMIN",4,1993.42191780822,7.5,7.8,8.5,10.2,8.8,9.7
1993,6,"TMIN",5,1993.42465753425,4,8.4,5.6,6.2,8.2,6.4
1993,6,"TMIN",13,1993.44657534247,5.5,4.8,1.9,5.1,7.3,8.4
1993,6,"TMIN",15,1993.45205479452,2.5,6.3,3.2,2.6,4.9,5
1993,6,"TMIN",19,1993.46301369863,5.9,9.5,7.1,7.2,9.1,8.8
1993,6,"TMIN",22,1993.47123287671,7,10.7,8.5,9.7,11.2,9.7
1993,6,"TMIN",24,1993.47671232877,5.1,6,6.2,5.3,7.4,4.9
1993,6,"TMIN",27,1993.48493150685,6.1,10.1,7.1,8.2,10.5,10.9
1993,6,"TMIN",28,1993.48767123288,7.5,9,7.1,6.7,9.6,11.2
1993,6,"TMIN",29,1993.4904109589,12,12,10.5,11.6,12,13.2
1993,7,"TMIN",1,1993.49589041096,8.5,6,10.8,9.8,11.5,5.4
1993,7,"TMIN",2,1993.49863013699,9,10,10.3,11,12.4,10.1
1993,7,"TMIN",4,1993.50410958904,10.4,11.8,12.3,11.9,13.1,11.3
1993,7,"TMIN",7,1993.51232876712,7.5,9.6,7.6,9.4,10.9,11
1993,7,"TMIN",9,1993.51780821918,3,7,4.9,5,7.4,5.8
1993,7,"TMIN",16,1993.53698630137,11.6,10.5,12.3,12.9,13.1,12.9
1993,7,"TMIN",17,1993.5397260274,11.6,12,12,11.1,13.9,12.8
1993,7,"TMIN",19,1993.54520547945,9.5,8.7,10.4,11,12,10.9
1993,7,"TMIN",23,1993.55616438356,10.1,10.1,12.9,12.5,13.9,13.4
1993,7,"TMIN",24,1993.55890410959,8.6,7.5,9.1,9.9,11.5,11
1993,7,"TMIN",31,1993.57808219178,8.1,9.5,8.7,9.3,10.6,9.6
1993,8,"TMIN",5,1993.59178082192,9.2,11,10.8,10.4,11.9,10.2
1993,8,"TMIN",23,1993.64109589041,5.6,6.3,5.5,5,6.8,4.2
1993,8,"TMIN",28,1993.65479452055,7,11.3,10.9,7,9.6,8.9
1993,8,"TMIN",31,1993.66301369863,10.5,8.7,8.5,7.4,9.2,8.2
1993,9,"TMIN",2,1993.66849315068,5.6,9.2,10.1,8.7,10.3,10.5
1993,9,"TMIN",7,1993.68219178082,8,8.9,11.3,9.2,11.2,11
1993,9,"TMIN",11,1993.69315068493,10.4,11.9,11.8,10.2,11.5,11.3
1993,9,"TMIN",14,1993.70136986301,5.8,7,8.3,8,8.4,9.2
1993,9,"TMIN",19,1993.71506849315,3.4,6.7,9.5,5.6,9.8,10
1993,10,"TMIN",2,1993.75068493151,7.6,8.5,9.3,6.8,9.3,8.8
1993,10,"TMIN",7,1993.76438356164,7,7.7,8.7,8.5,9.1,7.2
1993,10,"TMIN",8,1993.76712328767,7.8,7.5,8.7,4.4,6.9,8.7
1993,10,"TMIN",18,1993.79452054795,-3.5,-1,-0.3,-3.2,-3.2,-2.1
1993,10,"TMIN",29,1993.82465753425,1.5,4,5.4,4.3,5.5,5
1993,11,"TMIN",10,1993.85753424658,-5.7,-0.5,-1,-2,-1.1,0.2
1993,11,"TMIN",13,1993.86575342466,-5.7,-2,-2.6,-2.3,-2,-1.4
1993,11,"TMIN",19,1993.88219178082,-0.2,-1.5,-0.8,-2.7,-3.4,0
1993,11,"TMIN",21,1993.88767123288,-7.5,-3.2,-4,-6,-4.7,-2.8
